Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
DisQ: A Model of&#xa0;Distributed Quantum Processors,NASA Formal Methods,,,,10.1007/978-3-032-28079-4_2,Le ChangSaitej YavvariRance CleavelandSamik BasuRunzhou TaoLiyi Li,2026,https://link.springer.com/chapter/10.1007/978-3-032-28079-4_2,Conference paper
Quantum-Computation Classical-Communication Commitments from&#xa0;SZK-Hardness,Information Security and Cryptology,,,,10.1007/978-981-95-6203-9_1,Kexin GaoShujiao CaoRui Xue,2026,https://link.springer.com/chapter/10.1007/978-981-95-6203-9_1,Conference paper
Tool for Quantum-Classical Software Lifecycle,"Cloud Computing, Big Data and Emerging Topics",,,,10.1007/978-3-031-70807-7_10,Jesús Párraga ArandaRicardo Pérez del CastilloMario Piattini,2025,https://link.springer.com/chapter/10.1007/978-3-031-70807-7_10,Conference paper
Quantum AI-Enhanced Health Care Diagnostic Pod: A Leap Towards Accurate and Accessible Diagnostics,Computational Intelligence in Data Science,,,,10.1007/978-3-031-98364-1_11,Soma PrathibhaSavitha NarayanamoorthyM. A. KishoreA. Sandhiya,2026,https://link.springer.com/chapter/10.1007/978-3-031-98364-1_11,Conference paper
Genetic Algorithms for&#xa0;Variational Quantum Eigensolvers with&#xa0;Non-orthogonal Quantum State Encoding,Technologies and Applications of Artificial Intelligence,,,,10.1007/978-981-96-4596-1_22,Giovanni AcamporaAlessandro CaraceniAngela ChiattoRoberto SchiattarellaAutilia Vitiello,2025,https://link.springer.com/chapter/10.1007/978-981-96-4596-1_22,Conference paper
SimplyQRL: A Modular Benchmarking Library for&#xa0;Hybrid Quantum Reinforcement Learning,Hybrid Artificial Intelligent Systems,,,,10.1007/978-3-032-08462-0_19,Javier LazaroJuan-Ignacio VazquezPablo García Bringas,2026,https://link.springer.com/chapter/10.1007/978-3-032-08462-0_19,Conference paper
Adding Concurrency to&#xa0;Quantum Dynamic Logic,Artificial Intelligence Logic and Applications,,,,10.1007/978-981-96-0354-1_2,Manisha JainVitor FernandesAlexandre Madeira,2025,https://link.springer.com/chapter/10.1007/978-981-96-0354-1_2,Conference paper
The Bundle-Theoretic Structure and&#xa0;Computational Modeling of&#xa0;Quantum Contextuality,Quantum AI and NLP,,,,10.1007/978-3-032-13883-5_15,Sahil ImtiyazEmanuela MerelliSerafim Rodrigues,2026,https://link.springer.com/chapter/10.1007/978-3-032-13883-5_15,Conference paper
Sublinear Work Parallel Quantum Algorithms for&#xa0;Computational Geometry,SOFSEM 2026: Theory and Practice of Computer Science,,,,10.1007/978-3-032-17801-5_17,Shion FukuzawaMichael GoodrichSandy Irani,2026,https://link.springer.com/chapter/10.1007/978-3-032-17801-5_17,Conference paper
Quantum Implementation of&#xa0;LSH,Information Security Applications,,,,10.1007/978-981-96-1624-4_27,Yujin OhKyungbae JangHwajeong Seo,2025,https://link.springer.com/chapter/10.1007/978-981-96-1624-4_27,Conference paper
A Hybrid Quantum-AI Architecture for&#xa0;Enhanced Blockchain Consensus,Business Modeling and Software Design,,,,10.1007/978-3-031-98033-6_9,Ilyas SabeshulyAssel AkzhalovaSadok Ben Yahia,2026,https://link.springer.com/chapter/10.1007/978-3-031-98033-6_9,Conference paper
A Power Monitoring Framework of&#xa0;a&#xa0;Post-quantum Cryptography Web Server,Algorithms and Architectures for Parallel Processing,,,,10.1007/978-981-96-1548-3_15,Aniello CastiglioneVincenzo LoiaAlberto Volpe,2025,https://link.springer.com/chapter/10.1007/978-981-96-1548-3_15,Conference paper
QCG-QuantumLauncher: A&#xa0;Modular Tool for&#xa0;Quantum Scenarios,Parallel Processing and Applied Mathematics,,,,10.1007/978-3-031-85700-3_26,Tomasz PecynaDawid SieraBartosz Bosak,2025,https://link.springer.com/chapter/10.1007/978-3-031-85700-3_26,Conference paper
"Distributing Quantum Computations, by&#xa0;Shots",Service-Oriented Computing,,,,10.1007/978-3-031-48421-6_25,Giuseppe BisicchiaJose García-AlonsoJuan M. MurilloAntonio Brogi,2023,https://link.springer.com/chapter/10.1007/978-3-031-48421-6_25,Conference paper
Hybrid Quantum Computing: The&#xa0;Use Case of&#xa0;Shor’s Algorithm,Euro-Par 2024: Parallel Processing Workshops,,,,10.1007/978-3-031-90200-0_1,Océane KoskaArnaud GazdaMaxime Remaud,2025,https://link.springer.com/chapter/10.1007/978-3-031-90200-0_1,Conference paper
FastCTQW: A GPU-Accelerated Simulator for&#xa0;Ultra-large Scale Continuous-Time Quantum Walks,Quantum Computation,,,,10.1007/978-981-95-4791-3_4,Xiangyang HeShixin MaXiaogang Qiang,2026,https://link.springer.com/chapter/10.1007/978-981-95-4791-3_4,Conference paper
Integrating Secure Quantum Digital Signature into Quantum Communications,"Grid, Cloud, and Cluster Computing; Quantum Technologies; and Modeling, Simulation and Visualization Methods",,,,10.1007/978-3-031-85884-0_14,Ahmad O. HijazIbrahim YakubuJinsuk Baek,2025,https://link.springer.com/chapter/10.1007/978-3-031-85884-0_14,Conference paper
Verifiable Quantum ABE: Binding Policy Evaluation to&#xa0;Post-Quantum Cryptography for&#xa0;Adaptive Access Control,Network and System Security,,,,10.1007/978-981-95-6419-4_12,Gabriela Mogos,2026,https://link.springer.com/chapter/10.1007/978-981-95-6419-4_12,Conference paper
Q-Sylvan: A Parallel Decision Diagram Package for&#xa0;Quantum Computing,Automated Technology for Verification and Analysis,,,,10.1007/978-3-032-08707-2_12,Sebastiaan BrandAlfons Laarman,2026,https://link.springer.com/chapter/10.1007/978-3-032-08707-2_12,Conference paper
Quantum-Enhanced Intrusion Detection: A Novel Hybrid Approach Using Quantum Deep Learning,Emerging Trends in Scientific Computing and Theoretical Computer Science,,,,10.1007/978-3-032-22211-4_18,Gift NwatuzieHassan Peyravi,2026,https://link.springer.com/chapter/10.1007/978-3-032-22211-4_18,Conference paper
One-Time Memories Secure Against Depth-Bounded Quantum Circuits,Progress in Cryptology – INDOCRYPT 2025,,,,10.1007/978-3-032-13301-4_16,Kyosuke SekiiTakashi Nishide,2026,https://link.springer.com/chapter/10.1007/978-3-032-13301-4_16,Conference paper
Zero-Downtime Post-quantum TLS 1.3 Migration: A Bridge-Server-Based Approach,Information Security and Cryptology – ICISC 2025,,,,10.1007/978-981-95-8034-7_7,Minjoo SimSubin JoHyuntae SongEunseong Kim,2026,https://link.springer.com/chapter/10.1007/978-981-95-8034-7_7,Conference paper
Optimized Entanglement Routing for Enhanced Quantum Key Distribution Performance in Quantum Networks,Security and Privacy in Communication Networks,,,,10.1007/978-3-032-23456-8_1,Hongding ZhangSheng HuoPing JiangXiaoyan Chen,2026,https://link.springer.com/chapter/10.1007/978-3-032-23456-8_1,Conference paper
Testing Quantum Processes,"Leveraging Applications of Formal Methods, Verification and Validation. REoCAS Colloquium in Honor of Rocco De Nicola",,,,10.1007/978-3-031-73709-1_9,Lorenzo CeragioliFabio GadducciGiuseppe LomurnoGabriele Tedeschi,2025,https://link.springer.com/chapter/10.1007/978-3-031-73709-1_9,Conference paper
A Survey on Bridging Classical and Quantum Security: Hybrid Cryptographic Approaches in the Quantum Era,Internet and Modern Society,,,,10.1007/978-3-032-05144-8_23,A. V. M. B. ArunaM. Sharmila Begum,2026,https://link.springer.com/chapter/10.1007/978-3-032-05144-8_23,Conference paper
Variational Quantum Eigensolver-Based CaaS Business Model for V2G,Energy Informatics,,,,10.1007/978-3-032-03101-3_22,Desh Deepak SharmaRamesh C. BansalJeremy Lin,2026,https://link.springer.com/chapter/10.1007/978-3-032-03101-3_22,Conference paper
Power Consumption and&#xa0;Energy Efficiency of&#xa0;Quantum Computing Platforms in&#xa0;High Performance Computing Integration,Parallel Processing and Applied Mathematics,,,,10.1007/978-3-031-85700-3_24,Xiaolong DengMartin SchulzLaura Schulz,2025,https://link.springer.com/chapter/10.1007/978-3-031-85700-3_24,Conference paper
Quantum Machine Learning: Applications in Electrical Engineering,Computational Intelligence in Data Science,,,,10.1007/978-3-031-98364-1_28,Rajalakshmi AlvanthanMayank Roy SajanKarthick Krishna,2026,https://link.springer.com/chapter/10.1007/978-3-031-98364-1_28,Conference paper
Not Your Usual FFT: QFT $$\rightarrow $$ FFT via&#xa0;Classical Quantum-Circuit Simulation,Computational Science – ICCS 2026,,,,10.1007/978-3-032-29921-5_4,Stefano MarkidisGilbert NetzerLuca PennatiFrej LarssenIvy Peng,2026,https://link.springer.com/chapter/10.1007/978-3-032-29921-5_4,Conference paper
Quantum Simulation of&#xa0;1D and&#xa0;2D Lattice-Based Magnetic Quantum Systems Using Heisenberg Model via&#xa0;Variational Quantum Eigensolver,Artificial Intelligence and Knowledge Processing,,,,10.1007/978-3-031-73477-9_11,Shalini DevendrababuSrinjoy GangulyPrateek JainHasan MustafaLuis Gerardo Ayala Bertel,2025,https://link.springer.com/chapter/10.1007/978-3-031-73477-9_11,Conference paper
Ameliorated Standardization Framework for&#xa0;Post-Quantum Cryptographic Algorithms,Advanced Network Technologies and Intelligent Computing,,,,10.1007/978-3-031-83790-6_1,S. SoumyaT. ChithralekhaAsmita Adhikary,2025,https://link.springer.com/chapter/10.1007/978-3-031-83790-6_1,Conference paper
Towards Discovering Quantum-Threats for&#xa0;Applications Using Open-Source Libraries,Applied Cryptography and Network Security Workshops,,,,10.1007/978-3-031-61486-6_17,Xiaodong YeTeik Guan TanJianying Zhou,2024,https://link.springer.com/chapter/10.1007/978-3-031-61486-6_17,Conference paper
Harnessing the&#xa0;Power of&#xa0;Quantum Computing for&#xa0;URL Classification: A Comprehensive Study,Security and Privacy in Communication Networks,,,,10.1007/978-3-031-94445-1_19,Tariq QayyumAsadullah TariqMuhammad Waqas HaseebSaed AlrabaeZouheir TrabelsiFarag SallabiMohamed Adel Serhani,2026,https://link.springer.com/chapter/10.1007/978-3-031-94445-1_19,Conference paper
Efficiency Analysis of&#xa0;Lightweight Post-Quantum Cryptographic Algorithms,Innovative Security Solutions for Information Technology and Communications,,,,10.1007/978-3-031-87760-5_9,Andrei IstrateDan AvramIulian Aciobăniţei,2025,https://link.springer.com/chapter/10.1007/978-3-031-87760-5_9,Conference paper
Socio-Technical Well-Being of&#xa0;Quantum Software Communities: An Overview on&#xa0;Community Smells,Software Engineering and Advanced Applications,,,,10.1007/978-3-032-04207-1_4,Stefano LambiaseManuel De StefanoFabio PalombaFilomena FerrucciAndrea De Lucia,2026,https://link.springer.com/chapter/10.1007/978-3-032-04207-1_4,Conference paper
Optimizing Photon Sources and&#xa0;QEC in&#xa0;Quantum WBANs,Body Area Networks,,,,10.1007/978-3-032-16099-7_17,Vikram Singh ThakurAtul Kumar,2026,https://link.springer.com/chapter/10.1007/978-3-032-16099-7_17,Conference paper
LazyQML: A Python Library to&#xa0;Benchmark Quantum Machine Learning Models,Euro-Par 2024: Parallel Processing Workshops,,,,10.1007/978-3-031-90200-0_5,Diego García-VegaFernando Plou LlorenteAlejandro Leal CastañoElías F. CombarroJosé Ranilla,2025,https://link.springer.com/chapter/10.1007/978-3-031-90200-0_5,Conference paper
Robust Fitting on&#xa0;a&#xa0;Gate Quantum Computer,Computer Vision – ECCV 2024,,,,10.1007/978-3-031-73232-4_7,Frances Fengyi YangMichele SasdelliTat-Jun Chin,2025,https://link.springer.com/chapter/10.1007/978-3-031-73232-4_7,Conference paper
Automated Quantum Program Verification in&#xa0;Dynamic Quantum Logic,Dynamic Logic. New Trends and Applications,,,,10.1007/978-3-031-51777-8_5,Tsubasa TakagiCanh Minh DoKazuhiro Ogata,2024,https://link.springer.com/chapter/10.1007/978-3-031-51777-8_5,Conference paper
AI-Enabled Quantum-Resistant Multipath Crypto-Graph Protocol (QR-MCP) for&#xa0;Secure Communications in&#xa0;Post-Quantum Networks,Data Science and Exploration in Artificial Intelligence,,,,10.1007/978-3-032-19318-6_30,Nishanth ShetR. ChinmaiPreethiY. V. Srinivasa Murthy,2026,https://link.springer.com/chapter/10.1007/978-3-032-19318-6_30,Conference paper
An Efficient Quantum Solver for&#xa0;Multidimensional Partial Differential Equations,"Grid, Cloud, and Cluster Computing; Quantum Technologies; and Modeling, Simulation and Visualization Methods",,,,10.1007/978-3-031-85884-0_6,Manu ChaudharyIshraq IslamDavid LevyAlvir NobelDylan KneidelVinayak JhaEsam El-Araby,2025,https://link.springer.com/chapter/10.1007/978-3-031-85884-0_6,Conference paper
Evaluating Cost-Effective Reconfigurable Hardware for&#xa0;Quantum Simulation,"Grid, Cloud, and Cluster Computing; Quantum Technologies; and Modeling, Simulation and Visualization Methods",,,,10.1007/978-3-031-85884-0_5,Ishraq IslamVinayak JhaAlvir NobelDavid LevyManu ChaudharyDylan KneidelAudrey FacerEsam El-Araby,2025,https://link.springer.com/chapter/10.1007/978-3-031-85884-0_5,Conference paper
SA-DQAS: Integrating Differentiable Quantum Architecture Search with&#xa0;Transformers for&#xa0;Enhanced Variational Quantum Algorithms,Quantum AI and NLP,,,,10.1007/978-3-032-13883-5_3,Yize SunJiarui LiuZixin WuVolker TrespYunpu Ma,2026,https://link.springer.com/chapter/10.1007/978-3-032-13883-5_3,Conference paper
Arc Interdiction Vehicle Routing Problem Using Quantum Annealing,Quantum Computing and Artificial Intelligence,,,,10.1007/978-3-032-15931-1_7,Dheeraj PeddireddyGurcan ComertMashrur ChowdhuryVaneet Aggarwal,2026,https://link.springer.com/chapter/10.1007/978-3-032-15931-1_7,Conference paper
QuBobs Teaching Kits to&#xa0;Explain Quantum Computing,Creative Mathematical Sciences Communication,,,,10.1007/978-3-031-73257-7_6,Sophie LaplanteLoris PerezSylvie TissotLou Vettier,2025,https://link.springer.com/chapter/10.1007/978-3-031-73257-7_6,Conference paper
Quantum NLP Models on&#xa0;Natural Language Inference,Quantum AI and NLP,,,,10.1007/978-3-032-13883-5_7,Ling SunPeter SullivanMichael MartinYun Zhou,2026,https://link.springer.com/chapter/10.1007/978-3-032-13883-5_7,Conference paper
Exhaustive Search for&#xa0;Quantum Circuit Optimization Using ZX Calculus,Optimization and Learning,,,,10.1007/978-3-032-13589-6_18,Tobias FischbachPierre TalbotPascal Bouvry,2026,https://link.springer.com/chapter/10.1007/978-3-032-13589-6_18,Conference paper
Systematic Analysis of Quantum Key Distribution Network Simulations Tools and Platforms,Future Access Enablers for Ubiquitous and Intelligent Infrastructures,,,,10.1007/978-3-031-50051-0_1,Ivan CvitićDragan PerakovićJosip Vladava,2024,https://link.springer.com/chapter/10.1007/978-3-031-50051-0_1,Conference paper
Quantum Latent Spaces for&#xa0;Symbolic Music Generation,"Artificial Intelligence in Music, Sound, Art and Design",,,,10.1007/978-3-032-24350-8_21,Sanjay MajumderNeal Anderson,2026,https://link.springer.com/chapter/10.1007/978-3-032-24350-8_21,Conference paper
Post-Quantum Cryptography for&#xa0;Linux File System Integrity,Applied Cryptography and Network Security,,,,10.1007/978-3-031-95767-3_3,Johannes WiesböckMaximiliane MünchMichael Weiß,2025,https://link.springer.com/chapter/10.1007/978-3-031-95767-3_3,Conference paper
An Efficient Mapping Framework for&#xa0;2D Quantum Architecture,Neural Computing for Advanced Applications,,,,10.1007/978-981-95-3736-5_2,Junjie ChenChuang LiKim-Fung Tsang,2025,https://link.springer.com/chapter/10.1007/978-981-95-3736-5_2,Conference paper
Studying the&#xa0;Impact of&#xa0;Quantum-Specific Hyperparameters on&#xa0;Hybrid Quantum-Classical Neural Networks,"Grid, Cloud, and Cluster Computing; Quantum Technologies; and Modeling, Simulation and Visualization Methods",,,,10.1007/978-3-031-85884-0_11,Kamila ZamanTasnim AhmedMuhammad KashifMuhammad Abdullah HanifAlberto MarchisioMuhammad Shafique,2025,https://link.springer.com/chapter/10.1007/978-3-031-85884-0_11,Conference paper
Quantum-Safe Hybrid Cryptographic Framework for&#xa0;Multimedia Application,"Availability, Reliability and Security",,,,10.1007/978-3-032-00639-4_13,Amna Shifa,2025,https://link.springer.com/chapter/10.1007/978-3-032-00639-4_13,Conference paper
PETCHA: Post-quantum Efficient Transciphering with&#xa0;ChaCha,Post-Quantum Cryptography,,,,10.1007/978-3-032-22698-3_6,Antonio GuimarãesGabriela M. JacobHilder V. L. Pereira,2026,https://link.springer.com/chapter/10.1007/978-3-032-22698-3_6,Conference paper
QuantumCLEF 2025 - The Second Edition of&#xa0;the&#xa0;Quantum Computing Lab at&#xa0;CLEF,Advances in Information Retrieval,,,,10.1007/978-3-031-88720-8_66,Andrea PasinMaurizio Ferrari DacremaPaolo CremonesiWashington CunhaMarcos André GonçalvesNicola Ferro,2025,https://link.springer.com/chapter/10.1007/978-3-031-88720-8_66,Conference paper
Quantum Security Mechanisms for&#xa0;Defense Applications,"Availability, Reliability and Security",,,,10.1007/978-3-032-00633-2_7,Joan BasMarta I. García-CidFrancisco SánchezKonrad WronaJoanna SliwaFederico GrasselliKadir DurakMichal KrelinaArmando PintoNuno SilvaMarco Piani,2025,https://link.springer.com/chapter/10.1007/978-3-032-00633-2_7,Conference paper
IMALL with&#xa0;a&#xa0;Mixed-State Modality: A&#xa0;Logical Approach to&#xa0;Quantum Computation,Programming Languages and Systems,,,,10.1007/978-981-95-3585-9_7,Kinnari DaveAlejandro Díaz-CaroVladimir Zamdzhiev,2026,https://link.springer.com/chapter/10.1007/978-981-95-3585-9_7,Conference paper
Depth-Optimized Quantum Implementation of&#xa0;CHAM,Information Security Applications,,,,10.1007/978-981-95-6857-4_13,Kyungbae JangYujin OhHwajeong Seo,2026,https://link.springer.com/chapter/10.1007/978-981-95-6857-4_13,Conference paper
Quantum Measurement and&#xa0;Inherent Randomness: A Study on&#xa0;Modified Hadamard Based Xorshift Pseudorandom Number Generator Algorithm,Computational Technologies and Electronics,,,,10.1007/978-3-031-81981-0_19,Rounak BiswasUtpal Roy,2025,https://link.springer.com/chapter/10.1007/978-3-031-81981-0_19,Conference paper
Quantum-Resilient Smart Cities: Cryptographic Strategies and Implementation Challenge,Smart Cities,,,,10.1007/978-3-032-19019-2_23,Gabriel Silva Atencio,2026,https://link.springer.com/chapter/10.1007/978-3-032-19019-2_23,Conference paper
